uuid,object_type,registration_form,business_sector,main_location,country_abbreviations,identitification_uuid,founded_on,created
79433d1b-e14e-4c2a-b428-4a8401656d2e,company,gmbh,information_and_communication,Hochspeyer,DE,803389d2-8e51-4d76-885d-90bfe7b4e203,5/6/2014,1/13/2019
2562240f-acc9-404e-a820-65a406031c21,company,kg,gastronomy,Seeevetal,DE,d83531cb-8b5f-4e98-a323-580bd76e52a7,11/11/2014,10/24/2017
b2253542-29f2-409b-8502-35916af99695,company,ug,other_services,Hamm,DE,a371fb9f-7a03-4061-8d26-7703b217973e,2/25/1962,9/13/2017
e7dec994-fc1d-4ce9-a5bd-62222ff056c6,company,gbr,information_and_communication,Dossenheim,DE,d940d12c-eecc-495b-9ecf-8e56469f4baa,5/28/2012,10/9/2018
b307155c-fac8-44c0-9d42-1f6270abb1ce,selbstaendiger,einzelunternehmen,information_and_communication,Düsseldorf,DE,cb4aa4ee-eef9-4b5f-b315-0e010cd8ab6c,9/26/2001,2/8/2019
0db3eeee-fd1e-4449-b105-429c020c85f3,selbstaendiger,einzelunternehmen,other_services,Bamberg,DE,0c10707e-2587-4fb7-a15b-820899de612f,9/17/2018,2/9/2019
229a89a5-7dff-4151-81b6-51336ee9d2c4,company,gmbh,information_and_communication,Braunschweig,DE,684cb685-681a-45ce-9b85-719141178cdd,3/20/2002,5/19/2019
912b911e-8798-4d39-a3b9-8f04bbd7ac87,selbstaendiger,einzelunternehmen,other_services,Radebeul,DE,eb3e1c79-7ba3-453f-8358-4669bf6a6fbd,6/20/1963,5/25/2019
302b26c2-cb0b-4321-968a-eb799367e486,company,ug,trade_maintenance_and_repair_of_vehicles,Kiel,DE,74df030b-9959-429b-b6e1-1d4604c71390,9/28/2017,1/8/2019
5619a59c-6773-4892-b118-9d42245b4e82,company,ug,other_economic_services,Magdeburg,DE,460de931-876f-4344-8b46-1f99c32bda1b,1/29/1969,12/15/2018
974b3238-1425-4549-af4c-31b486bb2616,company,ug,other_services,Hamburg,DE,647a30f2-8def-4530-92bd-4f652a342924,3/29/1983,4/17/2019
9505ab4c-e4cd-42b8-a251-4ea6d059c78e,company,ug,scientific_technical_consulting_services,Altdorf,DE,85128afe-d70d-487d-a5a9-acc8f6c4c5c9,9/16/1974,10/21/2018
9cc40dad-af4a-43f6-a4a0-4e76e669e95a,company,gmbh,trade_maintenance_and_repair_of_vehicles,Berlin,DE,3d6c5b6e-a9f9-4215-b821-abe090aa412e,9/3/1985,4/4/2019
61d30654-a46b-4d79-8912-69678a0252fe,company,ug,other_economic_services,Oestrich-Winkel,DE,f4eccd00-0c70-456d-8353-3c064179faaa,2/22/1987,8/12/2018
31b6a0fc-72ba-4aac-a6f3-4a6150cb98e9,company,gmbh,scientific_technical_consulting_services,Weichering,DE,cd79116e-a9bd-45e5-87ab-625cfd9ef0a2,12/8/1976,12/7/2018
2cd5462f-187d-4af3-a3c7-f60d1ede9cfd,company,gmbh,building_industry,Villingen,DE,24108354-c38c-4d4c-a2db-a1648c09d873,3/9/2017,10/20/2017
63247479-66d1-4f09-a5b4-96afdbcc10f9,company,gbr,scientific_technical_consulting_services,Karlsruhe,DE,8aa87dc9-9359-464e-aa9f-7d3a041f3f69,8/11/2016,9/10/2018
d8ab59d8-3a89-4a50-8451-66f6dc5df7d6,company,gmbh,trade_maintenance_and_repair_of_vehicles,Duisburg,DE,09305311-6053-46be-838d-320ed460142c,12/27/1967,5/10/2019
ace3896f-d376-4e0b-87f6-39ae425160c8,company,gbr,trade_maintenance_and_repair_of_vehicles,Berlin,DE,eeae1ef6-8c5e-4032-b5ff-1f72de2f00ad,5/24/1978,12/22/2018
f1571652-afab-440e-ba18-034ea029f6bf,company,ug,building_industry,Berlin,DE,8b95192b-1d7c-4b2d-a9b9-3479e84c18b3,6/13/1992,7/17/2018
c01b7a7c-be6d-42f8-8b1d-52b32345891a,company,gbr,information_and_communication,Ingolstadt,DE,883c72b6-a612-4607-95f3-85947dbafdf1,1/3/2006,1/19/2019
8a9494a7-386d-42f7-8857-1f46278f1f61,company,it_srl,other_services,Reggio Emilia,IT,f3e3acda-d2ed-4ad7-8e6d-120f0958ef72,6/5/1965,5/25/2019
ad4d4021-751f-4cdc-9a82-a5f907928e9a,company,gmbh_i_gr,building_industry,Bornheim,DE,67b1cbc0-146d-42ea-bf39-9c080d0833a6,3/18/2014,1/26/2019
31cf69db-297e-48a7-bcba-84cfbdbe6c39,company,ug,transport_and_storage_and_news_transmission,Tiefenbach,DE,d7d1580e-2ad4-4429-addd-9971b59c8d1c,4/15/2013,5/24/2019
53199ef0-8a7b-4701-bfad-c166e215b155,company,gmbh,other_economic_services,Weeze,DE,9dd6c1ef-190c-43d0-a6d9-ad2942afda87,10/26/1967,5/9/2019
52024777-359f-4fa2-b2f0-e0cff80e27bf,company,gmbh,other_services,Berlin,DE,0dbf40f6-f3a3-4349-b9a6-0d38e9309f49,2/25/2005,5/18/2018
0fe98c4f-bab2-402d-b60f-b467b6d13784,company,ug,information_and_communication,Eggenfelden,DE,dd5363a6-2521-4485-9648-df28c536960f,3/13/1995,7/20/2018
994b9d96-09a9-4588-b536-e7a0fe9767a0,company,ug,trade_maintenance_and_repair_of_vehicles,Weilburg,DE,4fb01148-1686-44ed-8589-749f8f17058b,1/5/2002,1/20/2019
76f0fc91-2b22-449b-aa7c-00a47cb5f9b0,company,gbr,scientific_technical_consulting_services,Waiblingen,DE,98031138-62d1-42e0-9dfc-908da70baeb1,6/3/1989,12/21/2018
ebf8852f-7958-4037-af01-927d33644a44,company,ug,other_economic_services,Bremen,DE,fcbd494e-d0c3-40dd-96a7-48ae2bff76e5,3/17/1970,11/17/2018
0a944825-53c9-44dc-9f87-8e9ee56dffc5,company,ug,trade_maintenance_and_repair_of_vehicles,Sittensen,DE,84f1fcf3-bde5-4f80-9abc-db62e25ad7c0,10/24/1969,5/13/2018
1570ba0c-cb89-47e9-85ed-d644461c3438,company,gmbh,building_industry,Frankfurt Oder,DE,9f2c4b9b-9e3d-45f6-ba98-ef52a4f7cbdb,8/2/1989,10/29/2018
458e0be6-66ed-433f-a9d3-1579216228c6,company,gmbh,other_economic_services,Kaltenkirchen,DE,fd676e27-77f8-4f57-8997-a4999d0d82b9,10/26/1992,4/1/2018
e144730f-ffd6-44a2-b9e5-f430a72b13ef,company,ug,other_economic_services,Schwalmstadt,DE,4d8d52c2-23aa-44c6-9702-e13aa35c6c99,3/8/2012,8/7/2018
802bd8dc-7126-44ac-9c36-1adac4b7a8b9,company,gmbh,other_economic_services,Berlin,DE,51578435-30d1-4ec3-a095-f1f053527c80,7/9/2012,10/27/2017
9ae1a0f9-7404-4f7a-a645-78fb560a5e96,company,gbr,trade_maintenance_and_repair_of_vehicles,Berlin,DE,2ac49269-29b9-4743-a8a1-9449d32630fe,1/31/1978,11/22/2018
2eb5901d-9e80-446b-9b4b-d54cc8b87e2f,selbstaendiger,einzelunternehmen,other_services,Banzkow,DE,39423b25-d7e6-4bfa-bdc1-f39adda534bd,11/12/2010,2/28/2019
563d661c-d8a9-4611-a0bb-c257cf0704eb,company,it_srl,other_economic_services,LIVORNO,IT,6672dc6f-dd3b-41f8-9b5f-7b894e674ed2,4/16/1970,5/24/2019
b09ee049-e994-43f6-9cf8-1fbc7803f4a8,company,gbr,other_services,Waltenhofen,DE,49516826-9449-4e46-b616-2718bcc37f22,10/18/1960,3/20/2019
5f79275f-83e0-47ae-be7f-1549a3831539,company,gbr,other_economic_services,Hamburg,DE,3e355486-e82e-4fcf-b3e0-2fbfa2e6012b,12/6/1979,9/23/2017
e4acaa0d-c7d5-4512-bcba-e1a8553eb79c,company,ug,other_economic_services,Clarholz-Herzebrock,DE,44fd50bb-62f5-4262-901e-564dec1e1de3,12/8/1998,8/11/2018
9ce7ea92-0cab-49a9-9602-d3ae0dee563a,selbstaendiger,einzelunternehmen,other_economic_services,Berlin,DE,b5f96f37-59bd-4f8e-ab5a-954871e302c0,6/24/1982,4/20/2019
d2f65c39-89b3-4714-ac9a-cb6efe538851,company,gmbh,trade_maintenance_and_repair_of_vehicles,Hamburg,DE,1159ff0c-b5b2-493d-b794-e580688551d7,9/10/2017,4/22/2018
0acb5177-251a-4220-ae54-d3c5f810e776,company,gmbh,other_services,Arnstorf,DE,1e0b8ba0-20c1-45d6-a291-5b1c2c4400f8,7/2/1988,10/30/2018
377ae84e-56f3-46b2-84f7-19825a49f3ba,company,ug,trade_maintenance_and_repair_of_vehicles,Trier,DE,09373748-08f7-442f-a491-27689bca582d,4/9/2001,3/10/2018
0d61ab5f-2784-4f6c-a24a-1499c20be153,company,ug,other_services,Düsseldorf,DE,a5edbe0d-aa46-4223-90e7-bb97d83eda3f,8/3/2018,6/17/2018
f4632ab1-a7c0-49ff-8711-32db368c8e04,company,gmbh,leasing_of_movable_objects,Osnabrück,DE,4f9d90b5-7e12-486d-b523-76de215734af,12/29/2017,5/21/2018
351f242b-c633-436f-b415-318e7f3e0ca0,company,gbr,other_economic_services,Münster,DE,0f884b77-4e2f-435f-a0cd-a12c7890a4de,7/14/2010,5/10/2019
747aeed0-e2d4-4938-a52e-26a74b326b68,company,gbr,scientific_technical_consulting_services,Nürnberg,DE,6410cba8-1295-4f2e-8ace-aa0843b1d825,1/29/2017,10/12/2018
171664a2-f81b-469d-9748-0ac66c88947d,selbstaendiger,einzelunternehmen,other_economic_services,Berlin,DE,2d781c9d-c36c-4b19-956e-5a03e6923e0e,7/3/1992,3/30/2019
eac0ea88-6cd4-4fa0-bdce-8766c7792a2d,selbstaendiger,einzelunternehmen,other_services,Wuppertal,DE,653aa376-3bf2-411a-9c0f-543445e05290,4/20/1972,3/2/2019
59cf048d-4945-4aa0-baa8-8355bd433c86,company,gmbh_i_gr,other_economic_services,Maxhütte-Haidhof,DE,19a3beaf-b9fd-4674-8298-6a2079f4fdf6,12/22/1975,1/22/2019
3f4c07de-4cb5-4fb0-aaf8-2865f4a74a76,company,gmbh,other_economic_services,Flieden,DE,142a39b0-43b4-4f3e-ab8c-9ef523b0e3ac,5/9/2009,5/6/2018
a7d0b944-347e-4a97-ae99-cb3ddd1585e9,company,gbr,building_industry,Schõnwald,DE,599c45fa-3eda-4729-bd88-dfe657b6dff5,7/16/1980,11/25/2018
87304300-44ec-4830-8c1d-80f34d14a5a6,company,ek,other_services,Bonn,DE,2d221a47-b3ac-487e-a486-3754a8562793,1/12/2017,12/25/2018
4bcb09bc-2f21-4dc2-b5b3-c1b02eabc7b5,company,gmbh,other_economic_services,München,DE,4b80074d-fe57-4274-ade2-4c19b160d11a,9/12/1968,9/9/2017
1c938f7d-95db-48a8-bd4d-eb704e576203,company,ug,trade_maintenance_and_repair_of_vehicles,Wuppertal,DE,53c25fcc-f231-4255-9ec5-e2b2f5f5be26,12/30/1977,4/13/2019
27e67360-d721-48a2-9b63-6c8394bb9a84,company,gmbh,other_economic_services,Zwingenberg,DE,8c0ac8c8-bf37-4fab-8a14-aa5b268f04d0,7/11/2006,4/12/2019
5e6d6651-c5b6-4698-9ffe-8f03d01314eb,company,gbr,trade_maintenance_and_repair_of_vehicles,Schierling,DE,de078ac9-6bc0-4420-a3f3-1d336a9e4679,7/25/2006,6/20/2019
80f36f6e-020d-457b-b26a-7a7728b5dd78,company,ug,trade_maintenance_and_repair_of_vehicles,Düsseldorf,DE,b12abd88-bd8c-4510-95ae-9899b6b6f371,9/4/1962,10/12/2018
6f43fc41-f2f9-4c6a-8fef-9d4be24a986d,company,gmbh,other_economic_services,Aschersleben,DE,6091ef79-ba21-417c-96d9-0cf2a6ca4b6c,7/26/1986,5/12/2019
1a466816-5305-4537-9d13-1199c360f033,company,ug,scientific_technical_consulting_services,Müllheim,DE,6d25c2c6-a1c6-4f0e-8bce-62e3fa5f1af5,11/13/1989,11/19/2017
0893cc69-3ea8-4c17-8625-04bbac7ad859,company,ug,other_services,Berlin,DE,6107f6f4-4320-4bc5-b404-547ee42fd4c7,5/9/1965,9/6/2017
0ed38391-1ec8-4b64-9011-7c4eec387f7f,company,gmbh,other_services,Remshalden,DE,d95b72af-8a09-4cca-9126-7746ab7e94ba,10/18/2009,8/5/2017
1a0e0340-8ead-4cd3-a189-7ca9f91e7971,selbstaendiger,einzelunternehmen,other_services,Rosenthal- Bielatal,DE,62d9d3fb-0295-43c8-a258-21b892c1007c,4/25/1978,2/17/2019
11dce71f-24e7-4116-951f-de2bbc06bb6c,company,ug,information_and_communication,Hamburg,DE,89b9b703-1306-4a9c-b0aa-a6f448764934,9/2/1967,5/5/2019
b6430bae-e9bf-48eb-a1a5-7567f05bed43,company,ug,information_and_communication,München,DE,f54372cc-d0de-4bb7-81d7-700fad8288e1,10/15/2011,3/30/2018
0b3c03cc-7a48-4cad-bd93-46e0febb385e,freiberufler,einzelunternehmen,scientific_technical_consulting_services,Frankfurt,DE,9cd20d18-1799-4adc-afae-a9b16c67db55,2/17/1972,6/5/2019
39dab3ef-e520-475c-8f11-3e5da955e6fd,company,gmbh,trade_maintenance_and_repair_of_vehicles,Obertshausen,DE,fbcc81bc-30be-450b-8e16-7070d3aea2c1,9/9/1985,3/27/2019
73fa7ba6-eb7d-45a3-9470-8671c6b93438,company,gbr,other_services,Unterammergau,DE,710f5b1f-ca12-49a8-89a6-a98cc15d7190,4/21/2018,10/6/2017
9d2387ef-1483-4a8d-901e-47415dcaf332,company,ug,scientific_technical_consulting_services,Sigmertshausen,DE,ba40557d-b314-4674-8581-399fde98bdab,11/11/2018,9/3/2018
dbf78fba-3cac-4651-9c8b-55db865885e8,company,gmbh_i_gr,other_services,Düssedlorf,DE,0e8575f5-62bc-43c0-a916-453f25a44876,10/28/1975,3/24/2018
c902c818-6ad3-4fc2-a7bd-ba90cdd88387,company,ug,information_and_communication,Stuttgart,DE,2a9af7ed-d05e-422c-986a-9624d460ef5f,2/23/1969,8/6/2018
e9e9bc7d-e52b-4088-8d0f-243e6320bd33,freiberufler,einzelunternehmen,information_and_communication,Duisburg,DE,f116d749-17a8-4522-b433-1d1e630aea06,2/18/2018,1/30/2019
a3ea4c03-00ad-4d99-b98c-8ef08620fc71,company,gbr,other_services,Düren,DE,825027c4-06d3-40e5-8645-5f6b5a1fa8ac,1/2/2001,9/11/2018
8acd2f60-9fb1-46e6-9fcc-3d4090ee925b,company,ug,other_economic_services,Köln,DE,02e24baa-2ae8-44c0-8c7a-d7ff60369066,3/29/1983,6/30/2019
abbd9bf2-b900-4563-9cbd-cf94d871b67a,company,gmbh,other_economic_services,Hausen,DE,b3c2e77b-688c-4773-9a45-182a4b5b245b,7/21/1981,6/15/2019
a22f2642-eef3-4853-ad30-05d2b0a2211d,company,gbr,other_economic_services,Köln,DE,25cc44be-8a13-46d1-8433-8747ae195bdc,7/7/1963,1/19/2019
9ea354ab-1ab6-4e78-a19a-1b0896c726bd,company,ug,other_economic_services,Bayreuth,DE,a4e4dcf8-8881-41fc-9fbd-41ed16fac1c3,11/3/2015,4/4/2018
684038a7-4fd7-4a6b-a593-97e3445ded8f,company,ug,information_and_communication,Schieder-Schwalenberg,DE,1cb16ef8-3641-4b1f-84cf-dffe687d1b1a,2/7/1967,11/16/2018
9d9182fa-9bb6-4c9b-92c9-59369bfc1027,company,ug,other_economic_services,Hamburg,DE,a94daa8b-45a7-45d6-8de8-450bf6f906d6,10/26/1988,8/24/2018
86d67c29-4b6a-471c-83c6-184965315d7a,selbstaendiger,einzelunternehmen,other_economic_services,Holzgerlingen,DE,51f7d24f-70e9-4b43-9f8f-88411d41500c,9/1/1973,5/27/2019
9e459941-ce2d-4116-8c8f-c41ae103fcfa,company,ug,other_economic_services,Nürnberg,DE,b172fe54-3601-4f89-85a6-bbd05824e3f5,1/16/2004,4/26/2019
fff0311e-4b4e-4a05-8e52-801878e2385a,company,gbr,trade_maintenance_and_repair_of_vehicles,Hessisch Oldendorf,DE,223304b2-d200-4f82-8c02-6a0f6a2d4bf6,2/8/1978,1/22/2019
4916990d-63c2-4358-8836-8c37dd49af3f,company,gbr,information_and_communication,Nürnberg,DE,440f1a59-790a-48a8-8ec2-c2e5f9259360,7/2/2012,4/17/2019
14d485ed-1092-4d58-a0ce-20a00c8d9ff4,company,ug,other_services,Mannheim,DE,7dbcc23c-2072-40a3-a8f6-ae0f9f77a508,10/19/2012,9/30/2018
d5f686b1-8142-4fe6-b7eb-b172267a4d53,company,gmbh,other_economic_services,Sulzbach (Taunus),DE,d373cc2a-d8a8-4cb3-b988-ef96d02552da,2/1/1963,12/16/2018
c3e6c65a-8931-4392-b312-7ecc9d555295,company,gbr,trade_maintenance_and_repair_of_vehicles,Berlin,DE,3ba92c89-43ba-4fb4-b698-d659bf3aa942,6/14/1973,3/9/2019
16df4960-d026-4d94-a949-a2e2e91482a9,company,gbr,other_services,Hamburg,DE,9c9ad25f-e1a3-4217-a90d-5dc059a73e5a,1/14/1969,1/1/2019
79819ab1-d8b5-40f0-9034-e746b3aa2968,company,ug_i_gr,information_and_communication,Köln,DE,624fecb4-c5c3-4443-a9b1-14063212efc0,2/27/2017,3/16/2019
e7863cc3-cbc6-4db8-8481-95e10ec11edd,company,it_srl,other_economic_services,Foggia,IT,7a258bf4-3fa9-4425-a8fc-c84e2025d786,4/28/1983,4/25/2019
4987bfdd-7861-4341-8297-319cbbb356d2,company,ug,information_and_communication,Waldenbuch,DE,5822bf6b-cdce-4fc7-9f80-02a4b5a72a06,9/28/2008,9/18/2017
fccaf689-2ec8-47b3-afb4-9bc0836c3de6,company,gbr,other_services,Berlin,DE,bbd488db-266b-427c-9577-8bc779bd6230,6/13/1988,8/27/2018
4de8380e-fa5a-493b-80b1-ae8194fa4b83,company,gbr,information_and_communication,Frankfurt am Main,DE,5933dd03-854c-4ec1-9c01-8fd46c6abf1e,3/2/1987,10/21/2018
25131a62-c525-4550-9be5-47103acd8beb,company,ug,information_and_communication,Düsseldorf,DE,62abd791-385d-4a5e-b0d4-e10d33ec61d3,9/21/1969,8/15/2018
6a94ae6a-8c53-463e-b8ef-dcb5a66e9f79,company,gmbh,other_economic_services,Rottendorf,DE,cb29d08e-83e9-4829-85e7-5ae7dc3f1cb0,8/24/2003,12/26/2017
9e78bee8-64b7-4699-a900-a92421c7219f,company,gmbh,other_services,München,DE,6b70bc88-6801-4bf3-a440-0eccc49e75c8,12/19/2012,11/18/2018
cbfd2347-758b-4bb7-a216-732a63d7e3ab,company,gmbh,other_services,Berg,DE,e25f2a40-557b-446a-8810-f580d262b69e,3/16/1976,11/9/2018
563884b6-6f94-4678-8e81-28f65066f000,company,gbr,information_and_communication,Königsbrunn,DE,00163f3e-dda9-4c53-a6a9-27f4ae2a7262,10/23/1983,3/10/2019
a667f803-76b5-4b11-bb9e-d8abf4cb18bf,company,gmbh_co_kg,other_services,Berlin,DE,7cabfb5e-8e73-4368-855d-bdfc287387cf,3/19/2007,10/15/2018
a88bbcbe-0ac5-452b-a621-5450eea18ec6,company,ug,other_services,Rosenheim,DE,4f7b927d-c4b9-4aa7-9ad7-b6a194f72931,6/3/2014,8/5/2017
5aa9f506-b720-448a-8d5c-e8a9ce2d00ff,selbstaendiger,einzelunternehmen,other_economic_services,Offenbach am Main,DE,fe4d1c61-962e-4790-ac83-89eb156f14bf,2/14/1987,3/20/2019
6e64e0bc-cf08-48c7-937a-656c33c921b9,company,gmbh,information_and_communication,Karlsruhe,DE,b2b25899-e877-4650-84dd-1a4dc82a9ee4,11/6/2004,10/22/2018
a13564c4-5809-4bf5-85eb-cfe79d361de9,company,gmbh,other_economic_services,Hamburg,DE,5e5d313d-d2af-4486-a3fa-52b7400886c2,11/1/2004,10/9/2018
e1132650-b52f-4d24-8fd5-fe55643c5705,company,ug,information_and_communication,Happurg,DE,50a305cf-724e-46c4-be7c-7f1f6405a084,3/19/1964,10/6/2018
e01dfa26-5135-4226-bbac-bbbfcf27dbd0,selbstaendiger,einzelunternehmen,other_economic_services,Neubiberg,DE,2da1f773-8b2e-45f9-b7f7-99bc06846e0d,7/16/1975,3/8/2019
0033c2bb-f04b-479a-bd3f-cd50b23beeef,company,kg,other_services,Troisdorf,DE,6fadb581-0861-45ac-8690-0418631ef837,5/20/1989,2/2/2019
7ed62e68-4106-4259-baaf-af2be08ae06e,company,ek,other_services,Berlin,DE,1d54caa4-a275-4e4d-bf2a-94de232de230,11/12/1976,9/30/2018
536f5a7c-1e93-4b41-96bb-7ceeaf1a24da,company,gmbh,other_economic_services,Berlin,DE,9d7b640e-34c7-467e-a192-8bc2f5eafd1d,10/17/1996,3/22/2019
e271fc1c-1fdd-453e-8624-778b039c93e5,company,ek,other_services,Ammersbek,DE,9699e8a4-065f-492c-bf0f-be183faa5a33,2/1/1973,1/20/2018
b751f590-4b39-4745-a705-3fa1440e24df,company,ug,other_economic_services,Koblenz,DE,beffd1be-d60a-421a-97c5-80ed6e9bd809,8/27/1990,6/26/2018
64ed28fb-a08f-4931-a653-ac6d11e7db55,company,gbr,scientific_technical_consulting_services,Nierstein,DE,79bba849-dc28-4891-ae51-60a933141c57,3/28/1960,1/18/2019
597568f4-be83-41b9-9576-43b3a0b8eee7,company,ug,other_economic_services,Münster,DE,9bba44d7-e74c-4752-8e83-6a1e8d851286,4/24/2006,9/30/2018
5f5215d7-59bd-441e-bd1d-dbff34626134,company,ug,other_economic_services,München,DE,e35687e2-a317-452c-bcf1-6a9b08e0e54d,11/27/1973,1/19/2019
a910dea6-e416-47b6-87cc-34f603381357,company,kg,other_services,Oestrich Winkel,DE,f4acc2f5-f2d7-4767-9c37-bb8baedf4b6d,4/11/1969,10/31/2017
16dca02f-41a4-46f6-a5b8-db853105f92f,company,ug,information_and_communication,Olching,DE,f9720788-3336-4078-82b0-c6709e6377fd,10/18/2010,2/17/2019
84d24fe8-e862-4485-af78-409c98296224,company,gbr,scientific_technical_consulting_services,Berlin,DE,e7dc8b7f-1d1a-4be7-a9e4-604784183ed1,4/4/1964,11/24/2017
9a5f1501-0aa7-43cc-9cad-7508fb98ed7f,company,gmbh_i_gr,other_services,Nürnberg,DE,3f17b77b-7a62-4fa9-9a14-f6452c452575,4/12/2004,5/19/2019
dd033b1d-113c-4280-beed-41f0666b9d40,company,ug,information_and_communication,Berlin,DE,293cee62-deac-48a9-96f8-d4e4e986d4d1,8/13/1966,9/23/2017
d1bcc887-560f-4aba-8699-99bfbc4fe8d1,company,ug,other_services,Offenbach am Main,DE,4445d3a9-0d1c-4fbb-a520-38cf595dc71a,10/25/2007,5/26/2017
6094b53e-2fc8-4b8f-a9d5-cbb128c97e63,company,ek,other_services,Mechernich,DE,d16af379-590b-437a-b504-8a14b75fc97d,9/29/2018,1/29/2018
30949bd8-6ac7-4b02-bcda-6bd9a7019fe9,company,ug,other_economic_services,Berlin,DE,6c8e99bd-da88-49a2-ac18-49e1111c60a4,11/9/2010,5/29/2018
dea314b0-aedc-4f23-a1d8-05ec1b25d913,company,gmbh,other_economic_services,Celle,DE,6d224b33-1039-4ab0-82c1-311282eb50ab,10/17/1993,11/6/2017
8abc09f0-e15c-46aa-91dd-833382ca372a,company,gmbh,other_economic_services,Oberhaching,DE,e65c4138-e694-4981-a570-22d73de4aa3c,11/7/1986,1/5/2019
99ecda3b-d6fb-4c62-8517-ab95cc3aef96,company,ug,other_economic_services,Rosenheim,DE,3435ed03-e816-4dfb-9698-12ad4756fedd,12/8/2000,1/9/2018
b0e765ac-b755-40a2-8304-9a0d1eaaff06,company,ug,information_and_communication,Berlin,DE,a1125584-97a7-4c21-bc2f-ce2108edd7a5,11/23/1978,9/27/2017
8912becb-b3af-483f-95e7-eca505b19613,company,gbr,other_services,Berlin,DE,e847daa9-fa09-4690-844a-d84a6aff2a74,7/10/1962,3/22/2019
f384619a-ec55-4540-b745-5a94c2b554b7,company,gbr,other_services,Berlin,DE,16ca8b59-9961-4384-b53f-2ce5cb195328,10/13/1981,9/3/2018
0a36acad-fa6d-459d-a237-2e6dac6225d6,company,ek,other_services,Hamburg,DE,965b496f-3a91-4ea7-a0f6-2e370659bf74,3/20/2013,10/30/2018
1f04e0a4-776d-4db9-b4a9-0e93007f04ab,company,it_srl,other_services,Verona,IT,f8fcb30d-94dc-4c81-bb83-0c1ebd071aff,4/27/1964,5/9/2019
d08e5632-3d0b-4f54-9640-55386d4eca64,company,ug,information_and_communication,Berlin,DE,1e15f3eb-381f-4f54-898e-960908334b3d,10/9/2004,9/20/2017
8441ee76-82dc-4a50-a1ec-76d5a652a023,company,gmbh,other_economic_services,Bochum,DE,fd9b09ac-b23b-4bb9-97e6-a758a4a1dd18,5/21/2003,6/14/2019
6291f36d-f170-4ba2-ac03-d27b40412edb,company,it_srl,information_and_communication,Roma,IT,47556c80-779d-422d-96f7-85e24930a0b2,8/10/2016,3/24/2019
fe6a72b9-8549-4c0f-aeb0-8268e4454948,company,gmbh,other_economic_services,Leipzig,DE,9d74f795-4e35-4b7d-9fe1-36fc0d5617fc,3/21/1965,12/22/2018
f468e17e-3662-472e-8823-2107fad97ea8,company,ug,trade_maintenance_and_repair_of_vehicles,Eggenfelden,DE,6e91ffb6-dbb1-40a0-b42e-a5fbfb57ba59,7/8/1964,3/17/2019
7eb222eb-e63a-4549-a6a3-114c2574cf3c,company,gmbh,other_services,München,DE,b2fe44c1-3e0f-4db4-b44e-9ec1164a2b7f,2/10/2006,10/28/2018
d79d11cc-152a-479c-baae-6bd37b56ece9,company,gbr,other_services,Osnabrück,DE,8f71bc5a-4aa4-4d40-af4e-b0a6fb89e38a,7/7/1963,9/22/2018
9705607b-7d68-4a72-9a6d-77c78573fa3f,selbstaendiger,einzelunternehmen,other_services,St.Ingbert,DE,2e3c41cd-630b-4272-806a-5e2c9b60b5fc,8/5/1983,6/6/2019
e89b356d-cb86-4b2a-9bca-645c353714b6,company,kg,other_services,Hamburg,DE,e8d0135e-a2b4-4b5d-9e4e-1b1e27422423,9/15/1986,10/13/2018
40f5e1ce-f68c-4e5a-8a6c-c695a445387f,company,ug,gastronomy,Berlin,DE,81c35a20-246b-40e8-a37c-fb0e798e17b2,4/1/2003,4/15/2017
2ec196a4-f789-46a4-96e5-3d4ebce3589d,company,gmbh,information_and_communication,Hamburg,DE,8b86848b-66d8-4fe3-8f42-f484261aed0b,1/15/1977,2/5/2019
98dd4482-39b9-430e-bfe7-83cdee3a37ee,company,gbr,scientific_technical_consulting_services,Oberaudorf,DE,2ee0085e-c79b-400f-a167-c13e39822a58,12/20/2012,10/28/2018
0168fe6d-c07c-410a-8f99-b15d3c056860,company,gmbh,information_and_communication,Gießen,DE,51cd3f65-d197-45a8-ab6a-50568dc3ebcd,2/3/1992,2/27/2019
7e49f712-286c-4d2d-83e9-0a372c3358dc,selbstaendiger,einzelunternehmen,other_services,Schriesheim,DE,81c5d22f-b55e-4e4c-a916-b4332e2ce6ae,3/2/2002,6/2/2019
e8349736-ef70-4c1d-9927-5f1afe0e26bc,company,ug,other_services,Gummersbach,DE,10f5b58f-2727-4717-8b26-1b6c925972ba,10/10/1971,12/2/2018
f2a89969-b1fa-4d03-a3de-d81ee7250a91,freiberufler,einzelunternehmen,scientific_technical_consulting_services,Neumünster,DE,71ae9d98-7558-424b-b376-b4ca6a6a1b89,10/15/1988,3/23/2019
ad88343f-45d1-4484-9903-0f7c292c7498,company,ug,trade_maintenance_and_repair_of_vehicles,Nettetal,DE,7debbc1d-a9b0-4df7-adfd-a797cc63fa90,1/8/1982,12/11/2018
07b75892-e9f2-469a-b2ea-ed4f6abb9bfa,company,gmbh,scientific_technical_consulting_services,Mainz,DE,ad1f870f-5889-49bc-89d8-da1b13394486,4/16/1980,1/29/2018
b7cc246c-45b8-4323-96e2-99db74f508c7,company,gbr,other_economic_services,Gütersoh,DE,a5859bf4-b9d4-49ba-b890-6e05255e121c,3/24/1994,3/10/2019
